company_id,month,company_size,tariff_category,tariff_name,machine_name,machine_id,voltage,kw,power_factor,apparent_power_kva,day_hours,peak_hours,off_peak_hours,working_days,day_consumption_kwh,peak_consumption_kwh,off_peak_consumption_kwh,total_machine_consumption_kwh,total_company_day_kwh,total_company_peak_kwh,total_company_off_peak_kwh,total_monthly_consumption_kwh,max_demand_kva,actual_tariff_used,fixed_charge,day_energy_charge,peak_energy_charge,off_peak_energy_charge,demand_charge,total_bill
Company_1,2024-11,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),CD 102 Heidelburge,6,415,160,0.85,188.24,13,3,0,22,45760,10560,0,56320,76934,17754,0,94688,188.24,industrial_rate1_large,750.0,1000142.0,230802.0,0.0,0.0,1231694.0
Company_1,2024-11,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Diana Eye,7,415,12,0.85,14.12,13,3,0,22,3432,792,0,4224,76934,17754,0,94688,188.24,industrial_rate1_large,750.0,1000142.0,230802.0,0.0,0.0,1231694.0
Company_1,2024-11,medium,industrial_rate1_large,Industrial Rate1 (VDMC > 300 kWh/month),Guillotine Polar 115E,8,415,20,0.85,23.53,13,3,0,22,5720,1320,0,7040,76934,17754,0,94688,188.24,industrial_rate1_large,750.0,1000142.0,230802.0,0.0,0.0,1231694.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 1,1,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 2,2,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Box Making Machine,3,400,5,0.85,5.88,13,4,7,22,1430,440,770,2640,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Carton Breaking Machine,4,415,10,0.85,11.76,13,4,7,22,2860,880,1540,5280,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,CD 102 Heidelburge,5,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Diana Eye,6,415,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115E,7,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115EM,8,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Heidelburge Five Colour SPM,9,415,72,0.85,84.71,13,4,7,22,20592,6336,11088,38016,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Heidelburge Six Colour,10,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Heidelburge XL,11,415,90,0.85,105.88,13,4,7,22,25740,7920,13860,47520,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding,12,400,18,0.85,21.18,13,4,7,22,5148,1584,2772,9504,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC,13,400,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC7,14,400,15,0.85,17.65,13,4,7,22,4290,1320,2310,7920,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Komori LS,15,415,180,0.85,211.76,13,4,7,22,51480,15840,27720,95040,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 1,1,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 2,2,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Box Making Machine,3,400,5,0.85,5.88,13,4,7,22,1430,440,770,2640,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Carton Breaking Machine,4,415,10,0.85,11.76,13,4,7,22,2860,880,1540,5280,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,CD 102 Heidelburge,5,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Diana Eye,6,415,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115E,7,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115EM,8,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Heidelburge Five Colour SPM,9,415,72,0.85,84.71,13,4,7,22,20592,6336,11088,38016,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Heidelburge Six Colour,10,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Heidelburge XL,11,415,90,0.85,105.88,13,4,7,22,25740,7920,13860,47520,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding,12,400,18,0.85,21.18,13,4,7,22,5148,1584,2772,9504,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC,13,400,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC7,14,400,15,0.85,17.65,13,4,7,22,4290,1320,2310,7920,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-01,large,industrial_rate3,Industrial Rate 3,Komori LS,15,415,180,0.85,211.76,13,4,7,22,51480,15840,27720,95040,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 1,1,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 2,2,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Box Making Machine,3,400,5,0.85,5.88,13,4,7,22,1430,440,770,2640,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Carton Breaking Machine,4,415,10,0.85,11.76,13,4,7,22,2860,880,1540,5280,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,CD 102 Heidelburge,5,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Diana Eye,6,415,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115E,7,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115EM,8,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Heidelburge Five Colour SPM,9,415,72,0.85,84.71,13,4,7,22,20592,6336,11088,38016,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Heidelburge Six Colour,10,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Heidelburge XL,11,415,90,0.85,105.88,13,4,7,22,25740,7920,13860,47520,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding,12,400,18,0.85,21.18,13,4,7,22,5148,1584,2772,9504,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC,13,400,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC7,14,400,15,0.85,17.65,13,4,7,22,4290,1320,2310,7920,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Komori LS,15,415,180,0.85,211.76,13,4,7,22,51480,15840,27720,95040,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 1,1,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 2,2,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Box Making Machine,3,400,5,0.85,5.88,13,4,7,22,1430,440,770,2640,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Carton Breaking Machine,4,415,10,0.85,11.76,13,4,7,22,2860,880,1540,5280,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,CD 102 Heidelburge,5,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Diana Eye,6,415,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115E,7,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115EM,8,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Heidelburge Five Colour SPM,9,415,72,0.85,84.71,13,4,7,22,20592,6336,11088,38016,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Heidelburge Six Colour,10,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Heidelburge XL,11,415,90,0.85,105.88,13,4,7,22,25740,7920,13860,47520,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding,12,400,18,0.85,21.18,13,4,7,22,5148,1584,2772,9504,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC,13,400,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC7,14,400,15,0.85,17.65,13,4,7,22,4290,1320,2310,7920,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-03,large,industrial_rate3,Industrial Rate 3,Komori LS,15,415,180,0.85,211.76,13,4,7,22,51480,15840,27720,95040,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 1,1,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 2,2,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Box Making Machine,3,400,5,0.85,5.88,13,4,7,22,1430,440,770,2640,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Carton Breaking Machine,4,415,10,0.85,11.76,13,4,7,22,2860,880,1540,5280,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,CD 102 Heidelburge,5,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Diana Eye,6,415,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115E,7,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115EM,8,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Heidelburge Five Colour SPM,9,415,72,0.85,84.71,13,4,7,22,20592,6336,11088,38016,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Heidelburge Six Colour,10,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Heidelburge XL,11,415,90,0.85,105.88,13,4,7,22,25740,7920,13860,47520,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding,12,400,18,0.85,21.18,13,4,7,22,5148,1584,2772,9504,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC,13,400,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC7,14,400,15,0.85,17.65,13,4,7,22,4290,1320,2310,7920,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-04,large,industrial_rate3,Industrial Rate 3,Komori LS,15,415,180,0.85,211.76,13,4,7,22,51480,15840,27720,95040,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 1,1,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Bobst Nova Cut 2,2,415,25,0.85,29.41,13,4,7,22,7150,2200,3850,13200,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Box Making Machine,3,400,5,0.85,5.88,13,4,7,22,1430,440,770,2640,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Carton Breaking Machine,4,415,10,0.85,11.76,13,4,7,22,2860,880,1540,5280,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,CD 102 Heidelburge,5,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Diana Eye,6,415,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115E,7,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Guillotine Polar 115EM,8,415,20,0.85,23.53,13,4,7,22,5720,1760,3080,10560,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Heidelburge Five Colour SPM,9,415,72,0.85,84.71,13,4,7,22,20592,6336,11088,38016,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Heidelburge Six Colour,10,415,160,0.85,188.24,13,4,7,22,45760,14080,24640,84480,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Heidelburge XL,11,415,90,0.85,105.88,13,4,7,22,25740,7920,13860,47520,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding,12,400,18,0.85,21.18,13,4,7,22,5148,1584,2772,9504,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
Company_2,2024-05,large,industrial_rate3,Industrial Rate 3,Horizon Book Binding AFC,13,400,12,0.85,14.12,13,4,7,22,3432,1056,1848,6336,235664,72512,126896,435072,211.76,industrial_rate3,5000.0,2827968.0,1595264.0,1268960.0,264700.0,5961892.0
